year,adm2_name,c_exchange_rate_unofficial
2023,Maguindanao,55.630833333333335
2023,Marinduque,55.630833333333335
2023,Market Average,55.630833333333335
2023,Masbate,55.630833333333335
2023,Metropolitan Manila,55.630833333333335
2023,Misamis Occidental,55.630833333333335
2023,Misamis Oriental,55.630833333333335
2023,Mountain Province,55.630833333333335
2023,Negros Occidental,55.630833333333335
2023,Negros Oriental,55.630833333333335
2023,North Cotabato,55.630833333333335
2023,Northern Samar,55.630833333333335
2023,Nueva Ecija,55.630833333333335
2023,Nueva Vizcaya,55.630833333333335
2023,Occidental Mindoro,55.630833333333335
2023,Oriental Mindoro,55.630833333333335
2023,Palawan,55.630833333333335
2023,Pangasinan,55.630833333333335
2023,Quezon,55.630833333333335
2023,Quirino,55.630833333333335
2023,Rizal,55.630833333333335
2023,Romblon,55.630833333333335
2023,Samar,55.630833333333335
2023,Sarangani,55.630833333333335
2023,Siquijor,55.630833333333335
2023,Sorsogon,55.630833333333335
2023,South Cotabato,55.630833333333335
2023,Southern Leyte,55.630833333333335
2023,Sultan Kudarat,55.630833333333335
2023,Sulu,55.630833333333335
2023,Surigao del Norte,55.630833333333335
2023,Surigao del Sur,55.630833333333335
2023,Tarlac,55.630833333333335
2023,Tawi-Tawi,55.630833333333335
2023,Zambales,55.630833333333335
2023,Zamboanga Sibugay,55.630833333333335
2023,Zamboanga del Norte,55.630833333333335
2023,Zamboanga del Sur,55.630833333333335
2024,Abra,57.28916666666667
2024,Agusan del Norte,57.28916666666667
2024,Agusan del Sur,57.28916666666667
2024,Aklan,57.28916666666667
2024,Albay,57.28916666666667
2024,Antique,57.28916666666667
2024,Apayao,57.28916666666667
2024,Aurora,57.28916666666667
2024,Basilan,57.28916666666667
2024,Bataan,57.28916666666667
2024,Batangas,57.28916666666667
2024,Benguet,57.28916666666666
2024,Biliran,57.28916666666667
2024,Bohol,57.28916666666667
2024,Bukidnon,57.28916666666667
2024,Bulacan,57.28916666666667
2024,Cagayan,57.28916666666667
2024,Camarines Norte,57.28916666666667
2024,Camarines Sur,57.28916666666667
2024,Camiguin,57.28916666666667
2024,Capiz,57.28916666666667
2024,Catanduanes,57.28916666666667
2024,Cavite,57.28916666666667
2024,Cebu,57.28916666666667
2024,Compostela Valley,57.28916666666667
2024,Davao Oriental,57.28916666666667
2024,Davao del Norte,57.28916666666667
2024,Davao del Sur,57.28916666666666
2024,Dinagat Islands,57.28916666666667
2024,Eastern Samar,57.28916666666667
2024,Guimaras,57.28916666666667
2024,Ifugao,57.28916666666667
2024,Ilocos Norte,57.28916666666667
2024,Ilocos Sur,57.28916666666667
